index;x;y;z
419;-0.185452;0.062698;-0.022054
420;-0.130770;0.080977;0.039970
421;-0.184182;0.068490;-0.018400
422;-0.201874;0.029491;0.000988
423;-0.177820;0.073352;-0.010947
424;-0.220492;0.035897;-0.057689
425;-0.216136;0.039602;-0.026151
426;-0.225576;0.009732;-0.050088
427;-0.224479;0.019182;-0.042513
428;-0.242282;0.030041;-0.024531
429;-0.244785;0.044732;-0.037499
430;-0.258897;0.064838;-0.035520
431;-0.232039;0.033158;-0.033887
432;-0.290753;0.064048;-0.017708
433;-0.285199;0.019840;-0.003430
434;-0.257895;0.061970;0.018942
435;-0.280172;0.072253;0.009990
436;-0.270324;0.081426;-0.007021
437;-0.289490;0.088581;0.011216
438;-0.314511;0.107051;-0.009689
439;-0.360088;0.067085;-0.023242
440;-0.252140;0.098413;-0.021851
441;-0.321089;0.079249;-0.068300
442;-0.393005;0.053165;-0.121121
443;-0.312678;0.027340;-0.102344
444;-0.335398;0.074117;-0.107550
445;-0.375833;0.055319;-0.135469
446;-0.396875;0.035128;-0.156781
447;-0.326668;0.052603;-0.122296
448;-0.329128;0.063250;-0.133093
449;-0.417316;0.053378;-0.136436
450;-0.287782;0.095789;-0.109930
451;-0.318155;0.103811;-0.084302
452;-0.313975;0.114049;-0.069416
453;-0.306649;0.140843;-0.066391
454;-0.340507;0.156781;-0.050755
455;-0.319581;0.176892;-0.014361
456;-0.313255;0.186432;-0.054814
457;-0.304680;0.184437;-0.028566
458;-0.400322;0.187395;-0.071850
459;-0.396945;0.163422;-0.084595
460;-0.342027;0.185597;-0.065809
461;-0.359466;0.158759;-0.095431
462;-0.408454;0.188315;-0.084029
463;-0.366375;0.132311;-0.101193
464;-0.393372;0.127357;-0.089748
465;-0.389547;0.100178;-0.139093
466;-0.385519;0.112005;-0.086490
467;-0.349872;0.114845;-0.117751
468;-0.378444;0.121285;-0.077746
469;-0.400227;0.145321;-0.087471
470;-0.383839;0.119462;-0.087453
471;-0.381637;0.135710;-0.051079
472;-0.475084;0.116104;-0.054901
473;-0.481337;0.135427;-0.042081
474;-0.401762;0.124981;-0.053230
475;-0.432906;0.142718;-0.010104
476;-0.462578;0.132914;-0.071296
477;-0.474951;0.134183;-0.060667
478;-0.481815;0.116702;-0.054541
479;-0.412500;0.115899;-0.041014
480;-0.475103;0.105070;-0.060527
481;-0.487078;0.093899;-0.073250
482;-0.509496;0.105133;-0.057678
483;-0.490149;0.073630;-0.102946
484;-0.520472;0.077040;-0.106603
485;-0.495757;0.084745;-0.078397
486;-0.455265;0.089169;-0.083047
487;-0.510027;0.072982;-0.101781
488;-0.479264;0.075131;-0.083292
489;-0.500093;0.086950;-0.121155
490;-0.506137;0.077805;-0.100792
491;-0.537759;0.087464;-0.082331
492;-0.557366;0.088402;-0.124056
493;-0.559020;0.105669;-0.113105
494;-0.597655;0.113750;-0.157738
495;-0.644663;0.110194;-0.118279
496;-0.507458;0.128639;-0.168427
497;-0.612713;0.128344;-0.147050
498;-0.545161;0.117925;-0.165246
499;-0.611989;0.123597;-0.191732
500;-0.576432;0.110084;-0.138497
501;-0.597099;0.121070;-0.152018
502;-0.599159;0.096198;-0.116074
503;-0.586002;0.099471;-0.105579
504;-0.623685;0.061544;-0.101250
505;-0.703803;0.119009;-0.078883
506;-0.663353;0.074226;-0.090407
507;-0.695118;0.098924;-0.086841
508;-0.656254;0.107996;-0.059705
509;-0.686858;0.091486;-0.074797
510;-0.679995;0.110198;-0.071928
511;-0.729686;0.125798;-0.092103
512;-0.689213;0.093991;-0.044203
513;-0.709289;0.126260;-0.143595
514;-0.744718;0.086426;-0.130338
515;-0.719911;0.105794;-0.122099
516;-0.783475;0.058474;-0.110214
517;-0.727904;0.088464;-0.140592
518;-0.739119;0.090198;-0.145250
519;-0.757610;0.061020;-0.132435
520;-0.786194;0.059183;-0.139054
521;-0.765172;0.094434;-0.119121
522;-0.748227;0.079441;-0.150351
523;-0.729376;0.078988;-0.132153
524;-0.711618;0.040731;-0.064359
525;-0.806788;0.069029;-0.110775
526;-0.773364;0.091992;-0.106086
527;-0.738945;0.064614;-0.067937
528;-0.739564;0.076356;-0.062462
529;-0.741296;0.070385;-0.055498
530;-0.788768;0.089917;-0.102479
531;-0.768225;0.061906;-0.072382
532;-0.744359;0.086308;-0.059541
533;-0.769418;0.087979;-0.087726
534;-0.774046;0.086772;-0.063720
535;-0.747073;0.091483;-0.080653
536;-0.788526;0.085857;-0.080673
537;-0.751852;0.067201;-0.066365
538;-0.756914;0.058663;-0.075478
539;-0.731791;0.067223;-0.084870
540;-0.814921;0.075077;-0.077720
541;-0.775903;0.080447;-0.088598
542;-0.825188;0.060218;-0.130878
543;-0.785345;0.068996;-0.109781
544;-0.806130;0.036316;-0.103825
545;-0.720685;0.081942;-0.071406
546;-0.853237;0.066304;-0.094774
547;-0.872354;0.042861;-0.093268
548;-0.781423;0.061034;-0.124264
549;-0.788337;0.059459;-0.112634
550;-0.751503;0.076607;-0.081635
551;-0.723025;0.081199;-0.101399
552;-0.765032;0.106377;-0.045600
553;-0.762611;0.059586;-0.082233
554;-0.751397;0.077006;-0.083991
555;-0.771386;0.083030;-0.031342
556;-0.773228;0.084367;-0.037185
557;-0.754758;0.065369;-0.086954
558;-0.770807;0.041661;-0.083787
559;-0.753481;0.053153;-0.087220
560;-0.834607;0.043400;-0.099851
561;-0.803152;0.075049;-0.079547
562;-0.820677;0.061694;-0.135472
563;-0.823019;0.050483;-0.092541
564;-0.844523;0.026864;-0.166624
565;-0.748980;0.050183;-0.049493
566;-0.821443;0.037867;-0.080760
567;-0.788909;0.055451;-0.103942
568;-0.808339;0.044884;-0.080430
569;-0.794568;0.012893;-0.087561
570;-0.803410;0.052525;-0.076433
571;-0.831680;0.052042;-0.056450
572;-0.878300;0.048471;-0.140833
573;-0.847082;0.052333;-0.087450
574;-0.796812;0.058348;-0.101470
575;-0.812411;0.050841;-0.057238
576;-0.882406;0.012699;-0.060639
577;-0.819263;0.044731;-0.053294
578;-0.977872;0.007397;-0.064715
579;-0.784591;-0.016871;-0.067634
580;-0.869307;-0.059423;-0.020118
581;-0.866027;-0.061095;-0.037893
582;-0.844567;-0.093248;-0.030677
583;-0.870186;-0.127696;-0.001385
584;-0.755103;-0.134869;0.044908
585;-0.883898;-0.164113;-0.003873
586;-0.817804;-0.118421;0.038570
587;-0.783591;-0.128120;0.032018
588;-0.821952;-0.147034;0.023139
589;-0.795642;-0.132374;0.026898
590;-0.840520;-0.120227;0.030345
591;-0.872049;-0.105088;0.037427
592;-0.841775;-0.105729;0.017095
593;-0.922643;-0.118553;0.000423
594;-0.858112;-0.081802;-0.009500
595;-0.866991;-0.087373;0.016388
596;-0.886353;-0.079999;-0.033216
597;-0.874064;-0.090216;0.004491
598;-0.971025;-0.091648;-0.031244
599;-0.892721;-0.089863;-0.019014
600;-0.902746;-0.077578;-0.051698
601;-0.921447;-0.101279;-0.030894
602;-0.975534;-0.084661;0.029458
603;-0.968610;-0.107322;-0.015715
604;-0.917766;-0.069219;-0.015911
605;-0.886497;-0.119464;-0.033867
606;-0.982577;-0.088263;-0.008980
607;-0.942224;-0.084881;-0.028409
608;-0.960795;-0.100702;-0.012188
609;-0.997798;-0.081436;-0.059573
610;-0.956128;-0.092339;-0.036214
611;-0.985539;-0.083862;-0.059730
612;-0.914844;-0.089810;-0.023293
613;-1.012116;-0.068521;-0.002712
614;-1.032881;-0.101061;-0.084725
615;-1.013277;-0.054206;-0.074681
616;-0.949271;-0.082305;-0.039550
617;-1.007412;-0.102583;-0.023734
618;-0.966001;-0.059397;-0.064254
619;-0.981779;-0.061800;0.014441
620;-0.968181;-0.072035;-0.082060
621;-0.972658;-0.081412;-0.032691
622;-0.944962;-0.052220;-0.041160
623;-0.944901;-0.007515;-0.045702
624;-0.986926;-0.043343;-0.102032
625;-1.036642;-0.008487;-0.116087
626;-1.003842;-0.007173;-0.057068
627;-1.124089;0.000201;-0.159920
628;-1.101157;0.036875;-0.141625
629;-1.040545;0.011705;-0.164179
630;-1.134948;0.000060;-0.143051
631;-1.095955;0.019285;-0.134811
632;-1.126853;0.010685;-0.167056
633;-1.089099;0.013315;-0.167578
634;-1.141204;0.019550;-0.091579
635;-1.048331;0.015784;-0.119578
636;-1.055757;0.019946;-0.119796
637;-1.084731;0.006744;-0.097888
638;-1.069605;0.041491;-0.047267
639;-1.102925;0.031006;-0.063151
640;-1.082453;0.031440;-0.059509
641;-1.056986;0.039351;-0.081835
642;-1.071345;0.020760;-0.091237
643;-1.015525;0.043518;-0.060682
644;-1.115636;0.004291;-0.111291
645;-0.994483;0.004244;-0.063111
646;-1.048830;-0.019222;-0.136000
647;-1.105135;0.017594;-0.086541
648;-1.020776;0.003604;-0.136676
649;-1.050079;-0.008512;-0.091448
650;-1.128625;0.001972;-0.107229
651;-1.067780;0.003223;-0.114943
652;-1.116132;-0.016449;-0.086997
653;-1.017658;0.007924;-0.136859
654;-1.060397;0.019032;-0.126107
655;-1.075248;0.003326;-0.124847
656;-1.122638;0.036003;-0.081368
657;-1.105511;0.020663;-0.110152
658;-1.115767;0.004575;-0.140175
659;-1.058523;0.027974;-0.155419
660;-1.036522;-0.011487;-0.089540
661;-1.116345;0.033948;-0.129200
662;-1.113041;-0.000629;-0.114447
663;-1.148380;0.027846;-0.108474
664;-1.203146;0.030228;-0.094754
665;-1.059525;0.030495;-0.094285
666;-1.113415;0.065710;-0.114134
667;-0.989305;0.047222;-0.090214
668;-1.076936;0.057935;-0.149546
669;-1.014023;0.055469;-0.120486
670;-1.096135;0.031953;-0.110277
671;-1.135647;0.045892;-0.111936
672;-0.977196;0.040294;-0.092856
673;-1.151272;0.040794;-0.124414
674;-1.080315;0.049533;-0.142372
675;-1.117248;0.021643;-0.165619
676;-1.035404;0.045166;-0.165662
677;-1.035741;-0.011030;-0.154706
678;-1.084069;0.002613;-0.138845
679;-1.041807;-0.004250;-0.081667
680;-1.070708;-0.045264;-0.114671
681;-1.055617;0.016649;-0.103960
682;-1.109850;-0.015694;-0.083846
683;-1.034114;-0.024509;-0.095018
684;-1.046161;0.008826;-0.034486
685;-1.027969;-0.002831;-0.071606
686;-1.064012;0.002005;-0.055301
687;-1.101279;-0.017819;-0.117080
688;-1.100667;-0.010990;-0.092537
689;-1.127414;-0.012988;-0.089177
690;-1.095297;-0.004482;-0.101001
691;-1.136413;-0.012039;-0.081411
692;-1.133756;-0.027315;-0.118172
693;-1.095581;0.044596;-0.076816
694;-1.153675;0.001243;-0.076073
695;-1.188402;0.026839;-0.087757
696;-1.112808;0.019647;-0.063282
697;-1.117584;0.061051;-0.060473
698;-1.082273;0.049034;-0.062141
699;-1.099303;0.064613;-0.043203
700;-0.960793;0.042454;-0.109082
701;-1.122309;0.065908;-0.065238
702;-1.140865;0.072477;-0.054671
703;-1.073265;0.026009;-0.115713
704;-1.102976;0.035241;-0.074849
705;-1.108492;-0.010435;-0.091927
706;-1.119214;-0.005903;-0.118749
707;-1.146772;-0.034092;-0.122587
708;-1.189859;-0.041596;-0.104294
709;-1.207355;-0.057820;-0.100076
710;-1.082530;-0.054885;-0.080786
711;-1.070037;-0.075488;-0.108463
712;-1.102004;-0.086832;-0.065075
713;-1.112909;-0.085417;-0.097021
714;-1.101576;-0.117715;-0.074595
715;-1.123702;-0.076529;-0.048805
716;-1.077087;-0.108788;-0.094827
717;-1.020552;-0.118324;-0.007190
718;-1.050653;-0.123769;-0.087549
719;-0.979886;-0.061803;0.000893
720;-1.009830;-0.038877;-0.004856
721;-1.047957;-0.066018;-0.005849
722;-1.020995;-0.090949;-0.086122
723;-1.053467;-0.011744;0.000469
724;-1.063637;-0.028119;-0.039568
725;-1.099303;-0.059215;-0.109967
726;-1.037026;-0.016282;-0.002672
727;-1.084690;-0.019899;-0.083035
728;-1.100061;-0.062045;-0.046115
729;-1.116766;-0.056360;-0.060710
730;-1.204047;-0.037428;-0.025977
731;-1.078214;-0.091413;-0.086364
