index;x;y;z
175;-0.017503;0.031051;0.050189
176;-0.014297;0.021601;0.021878
177;0.013769;-0.010008;-0.034264
178;0.038157;-0.038544;-0.080000
179;0.064793;-0.065656;-0.121908
180;0.058256;-0.060343;-0.119277
181;0.027965;-0.031861;-0.084639
182;0.001657;0.000166;-0.047441
183;-0.030251;0.035621;0.008630
184;-0.049068;0.049700;0.039688
185;-0.050240;0.048482;0.062337
186;-0.033650;0.033765;0.063704
187;-0.014045;0.004449;0.061376
188;-0.001913;-0.009973;0.058169
189;0.016104;-0.017725;0.048738
190;0.007200;-0.006885;0.050123
191;-0.008192;0.020121;0.060661
192;-0.012785;0.030217;0.055523
193;-0.018362;0.026022;0.033345
194;-0.005732;0.010928;0.000777
195;0.025674;-0.021741;-0.052088
196;0.044515;-0.042569;-0.088241
197;0.060313;-0.060788;-0.117422
198;0.043461;-0.051702;-0.108740
199;0.017962;-0.020644;-0.065339
200;-0.006153;0.006971;-0.029003
201;-0.034374;0.037671;0.019846
202;-0.040604;0.049390;0.043900
203;-0.041675;0.043327;0.062665
204;-0.030382;0.024279;0.065951
205;-0.010468;0.002106;0.062563
206;-0.000036;-0.006349;0.061768
207;0.004334;0.000557;0.064540
208;-0.005368;0.009260;0.070805
209;-0.016940;0.017013;0.058529
210;-0.014025;0.014309;0.036766
211;0.002286;0.003095;-0.002329
212;0.027288;-0.012131;-0.038957
213;0.051955;-0.037023;-0.088963
214;0.062089;-0.052305;-0.118645
215;0.049361;-0.049530;-0.118952
216;0.026882;-0.027262;-0.083767
217;-0.011774;0.005893;-0.029355
218;-0.034801;0.029535;0.006932
219;-0.052508;0.045710;0.046411
220;-0.053752;0.043272;0.062647
221;-0.035084;0.024127;0.068402
222;-0.018190;0.011472;0.069334
223;0.003628;0.002138;0.070350
224;0.005648;0.009692;0.075815
225;-0.001798;0.013164;0.073525
226;-0.005444;0.006637;0.049478
227;0.001962;-0.002705;0.017236
228;0.011733;-0.009909;-0.008840
229;0.035071;-0.022374;-0.055644
230;0.049672;-0.034617;-0.086664
231;0.051929;-0.044562;-0.112410
232;0.033598;-0.034300;-0.102326
233;0.007998;-0.006898;-0.058985
234;-0.013801;0.014023;-0.021935
235;-0.041399;0.030967;0.018055
236;-0.049574;0.033883;0.038216
237;-0.040315;0.023498;0.051850
238;-0.024074;0.013173;0.058312
239;-0.003574;0.004386;0.060796
240;0.010213;-0.001111;0.054637
241;0.018549;-0.001886;0.041564
242;0.005958;0.006409;0.044829
