index;x;y;z
151;0.006105;0.107756;-0.115681
152;0.045131;0.101931;-0.128572
153;0.011029;0.124363;-0.107984
154;0.014356;0.091945;-0.032616
155;-0.041382;0.123176;-0.141087
156;-0.017640;0.099395;-0.161359
157;-0.070688;0.138419;-0.123650
158;-0.024712;0.171953;-0.052681
159;0.016060;0.155554;0.032296
160;-0.028768;0.179797;-0.018768
161;-0.016798;0.175810;-0.057819
162;-0.090754;0.144080;0.057351
163;-0.012552;0.163348;-0.154937
164;-0.035926;0.160904;-0.067032
165;-0.004509;0.175618;-0.043068
166;0.024035;0.198008;-0.083162
167;0.023370;0.112201;-0.097919
168;0.039921;0.165498;-0.085330
169;0.020703;0.195050;0.014060
170;0.003079;0.146558;-0.080850
171;0.030285;0.176084;-0.011292
172;0.004604;0.106159;-0.132826
173;0.012460;0.158712;-0.172346
174;-0.013755;0.181621;-0.156142
175;0.014824;0.099666;0.018343
176;-0.043066;0.124757;0.017230
177;-0.005224;0.170037;-0.112001
178;0.023974;0.080476;-0.208912
179;-0.005069;0.158938;-0.145455
180;0.012871;0.137947;-0.147940
181;-0.009586;0.095508;-0.218993
182;-0.012821;0.124237;-0.166627
183;-0.013049;0.152237;-0.149988
184;0.030140;0.154358;-0.171611
185;0.004614;0.137139;-0.112715
186;0.010271;0.198771;-0.032004
187;0.000680;0.177168;-0.035613
188;-0.029572;0.167659;-0.015330
189;0.043091;0.271187;0.060290
190;0.020493;0.156005;-0.072697
191;-0.032282;0.258281;-0.140645
192;0.009111;0.198196;-0.123132
193;0.038734;0.232324;-0.066580
194;-0.043429;0.203185;-0.047586
195;0.015509;0.153965;-0.081146
196;0.009383;0.108158;-0.101780
197;0.031489;0.196755;0.014572
198;0.014494;0.153464;-0.074326
199;0.034764;0.098970;-0.118429
200;0.009633;0.114273;-0.057116
201;-0.001116;0.112809;-0.125080
202;0.005750;0.061487;-0.175599
203;0.030172;0.101043;-0.098837
204;0.013804;0.086462;-0.064334
205;0.019434;0.102067;-0.052192
206;0.012576;0.095734;-0.082891
207;0.029876;0.117989;-0.043862
208;0.051969;0.174063;0.124853
209;0.004749;0.065275;-0.143455
210;0.026864;0.111117;-0.062636
211;-0.004234;0.116517;0.004680
212;0.024911;0.082302;-0.003671
213;-0.048107;0.068625;-0.012702
214;0.000136;0.127559;-0.044122
215;0.027047;0.089466;-0.052687
216;-0.016824;0.092852;-0.099058
217;0.002223;0.117588;-0.068145
218;0.044002;0.079451;-0.077120
219;0.018367;0.085483;-0.003529
220;-0.009384;0.100547;-0.029166
221;0.008002;0.082383;-0.090222
222;-0.015442;0.085557;-0.063948
223;-0.001326;0.093145;-0.071561
224;0.013872;0.077145;-0.031898
225;-0.003977;0.097701;-0.010908
226;0.000903;0.093621;-0.087301
