index;x;y;z
110;0.073884;-0.513588;0.326348
111;0.023990;-0.513149;0.334198
112;0.059808;-0.483636;0.349563
113;0.057944;-0.473936;0.392340
114;0.046476;-0.487380;0.339515
115;0.013869;-0.561081;0.317166
116;0.013797;-0.400284;0.427800
117;-0.048979;-0.488755;0.382821
118;0.050814;-0.426149;0.436193
119;0.050821;-0.468383;0.352026
120;0.018130;-0.538745;0.422242
121;0.134420;-0.388777;0.223447
122;-0.039650;-0.428876;0.450464
123;0.104680;-0.376159;0.755769
124;0.052772;-0.503521;0.249284
125;-0.034218;-0.477420;0.417872
126;0.077321;-0.660221;0.313676
127;0.064016;-0.558528;0.428316
128;0.078654;-0.219192;0.540741
129;0.221228;-0.387054;0.199560
130;0.125061;-0.768734;0.629162
131;-0.007653;-0.391649;0.230335
132;0.131479;-0.626729;0.506431
133;-0.000798;-0.584888;0.200400
134;0.009765;-0.462914;0.324620
135;0.011893;-0.545494;0.290766
136;-0.006260;-0.531260;0.201902
137;-0.008656;-0.568916;0.279611
138;-0.039626;-0.488364;0.252457
139;-0.124046;-0.543195;0.266114
140;-0.031193;-0.552970;0.262625
141;-0.022428;-0.497423;0.316645
142;-0.048163;-0.486769;0.282297
143;-0.021184;-0.482241;0.305897
144;-0.025225;-0.498289;0.260520
145;0.011442;-0.468299;0.326262
146;0.029869;-0.456523;0.245248
147;-0.014825;-0.410460;0.271351
148;-0.033603;-0.359247;0.218621
149;-0.029057;-0.239348;0.187908
150;0.015288;-0.142960;0.161193
151;-0.021998;-0.090205;0.118359
152;-0.016423;-0.111852;0.094590
153;0.000858;-0.051913;0.109992
154;-0.001265;-0.009712;0.000215
155;-0.016047;0.030364;-0.042194
156;0.006060;-0.022857;-0.043989
157;-0.029830;0.024749;-0.097512
158;-0.004997;0.037335;-0.089395
159;0.049783;0.095136;-0.074750
160;0.011383;0.089563;-0.061252
161;0.005951;0.100803;-0.079280
162;0.017409;0.106264;-0.052087
163;0.003786;0.128094;-0.039680
164;0.029305;0.155747;-0.035288
165;0.037687;0.158741;-0.056175
166;-0.012093;0.086268;-0.142747
167;-0.014058;0.169871;-0.076822
168;0.020627;0.078406;-0.137417
169;-0.004909;0.153600;-0.107876
170;0.051371;0.055118;-0.071437
171;0.083864;0.093232;-0.031590
172;0.004769;0.156796;-0.194893
173;0.012135;0.173019;-0.094139
174;-0.046412;0.106432;-0.078084
175;0.041607;0.153183;-0.104793
176;0.027558;0.139253;-0.035098
177;-0.024980;0.121029;-0.073679
178;0.042622;0.161036;-0.086088
179;0.004077;0.162110;-0.058033
180;-0.003494;0.085976;-0.085288
181;0.005560;0.119735;-0.097885
182;0.013703;0.141388;-0.030808
183;-0.000734;0.132730;-0.040312
184;-0.006706;0.125692;-0.086333
185;0.002818;0.115751;-0.086730
186;0.010709;0.133727;-0.039329
187;-0.019338;0.124073;-0.083174
188;-0.000455;0.103249;-0.115410
189;-0.027539;0.102966;-0.107357
190;-0.033045;0.108046;-0.055479
191;-0.010490;0.104088;-0.096756
192;0.006738;0.119246;-0.067737
193;-0.031013;0.121458;-0.086267
194;-0.036928;0.085800;-0.086105
195;-0.015157;0.080991;-0.106471
196;-0.058073;0.101720;-0.051701
197;-0.003533;0.068527;-0.093913
198;-0.050549;0.104886;-0.050469
199;0.003519;0.095529;-0.090343
200;-0.006498;0.094468;-0.019390
201;-0.035492;0.089337;-0.012273
202;-0.009858;0.082334;-0.007002
203;-0.040793;0.086994;0.028174
204;-0.016561;0.083073;-0.003529
205;0.005251;0.073587;0.002851
206;-0.003432;0.079693;-0.035995
207;-0.015871;0.092094;-0.008564
208;0.015134;0.057495;-0.005092
209;-0.022520;0.053212;-0.045261
210;0.001488;0.051135;-0.043780
211;-0.014380;0.045320;-0.095270
212;0.039224;0.038339;-0.014838
213;0.027220;0.045529;-0.012828
214;0.044266;0.044536;-0.078593
215;0.046335;-0.032256;-0.065239
216;-0.000388;0.081481;-0.003614
217;0.024635;0.057344;-0.019566
218;0.022177;0.107162;0.034707
219;-0.048781;0.018352;0.032062
220;0.042986;0.151072;-0.063305
221;-0.021745;0.068721;-0.074005
222;-0.014662;0.020285;-0.075775
223;-0.025434;0.047999;-0.040121
224;-0.034937;0.016137;0.072560
225;-0.003854;0.056764;-0.052591
226;-0.050003;0.096314;0.016471
227;0.002002;0.046166;0.053660
228;-0.033764;0.057380;-0.018148
229;-0.077327;0.051371;0.014382
230;-0.024112;0.034629;0.041854
231;-0.063279;0.024153;-0.121471
232;-0.046520;0.079143;0.064108
233;-0.010087;0.004930;-0.051537
234;0.090300;0.050226;-0.061296
235;-0.047092;0.038427;0.015216
236;-0.048485;-0.010087;0.009242
237;-0.010634;0.070050;0.025723
238;0.032464;-0.025366;-0.049147
239;-0.023844;0.040585;-0.039322
240;0.010997;-0.001454;-0.053963
241;-0.037855;0.014550;-0.133812
242;-0.003434;0.042772;0.039415
243;0.022514;-0.002112;-0.020889
244;0.000396;0.044840;-0.030383
245;-0.051318;0.064903;0.010501
246;0.039938;-0.018201;0.008228
247;0.046896;-0.000404;-0.036260
248;-0.032782;0.044415;-0.036553
249;0.021288;0.023495;-0.021600
250;-0.004945;0.041988;-0.002670
251;0.023601;-0.006030;-0.000909
252;-0.015553;0.071900;0.020784
253;-0.024850;0.046470;-0.003648
254;-0.053465;0.001404;-0.047835
255;-0.038760;0.049048;0.034639
256;0.002545;0.005395;-0.074612
257;0.004548;0.001579;-0.048613
258;-0.012858;0.030454;0.070827
259;0.010143;0.016623;-0.015921
260;-0.020313;-0.020887;0.014441
261;-0.025583;-0.005387;0.003637
262;0.012029;-0.000704;-0.027021
263;0.049803;0.026217;0.036818
264;-0.010835;-0.018928;0.049853
265;0.004420;-0.024020;0.000789
266;-0.015586;0.018401;0.006112
267;-0.023799;0.030707;-0.022661
268;-0.010419;-0.000342;0.092363
269;0.021432;-0.010675;0.054579
270;-0.035395;0.029071;0.049465
271;0.047662;-0.011040;-0.009525
272;0.029231;0.023354;0.035006
273;-0.040368;-0.007400;0.047067
274;0.001620;-0.018213;-0.068667
275;-0.013685;-0.000890;0.066347
276;-0.022430;-0.042258;-0.051286
277;0.024626;-0.026106;-0.042882
278;-0.022383;0.017491;0.025732
279;0.004613;-0.014433;0.003516
280;-0.029271;0.007908;-0.004671
281;-0.024556;-0.004975;0.062959
282;-0.027942;-0.006677;0.014363
283;-0.028872;-0.023677;0.001813
284;0.007966;-0.024312;-0.007920
285;-0.003272;-0.024681;0.088057
286;-0.004617;-0.050608;-0.045894
287;-0.029759;-0.010998;0.013667
288;0.023324;-0.042136;0.009405
289;0.022931;-0.019174;0.050021
290;0.023944;-0.026430;-0.017301
291;0.008189;0.000540;0.033450
292;0.025980;-0.037698;0.009470
293;-0.007209;-0.026433;0.056076
294;-0.011297;-0.017510;0.036118
295;-0.032897;-0.000064;-0.003747
296;-0.028621;-0.003074;0.060299
297;-0.016483;-0.030367;-0.046191
298;0.007141;0.018321;0.077732
299;0.028222;-0.018989;0.028648
300;0.054628;-0.022746;0.030318
301;-0.005238;0.023800;0.048377
302;0.016643;0.008018;0.049843
303;-0.035882;-0.014145;0.009397
304;0.020470;-0.028597;-0.012425
305;0.013159;-0.038815;-0.035144
306;-0.020347;0.001463;0.043512
307;0.036381;-0.061303;-0.019383
308;0.014111;0.002502;0.057117
309;-0.010779;-0.011436;0.012972
310;0.038691;-0.030310;0.020779
311;-0.031349;0.003479;0.075038
312;0.010691;-0.035416;-0.020104
313;-0.041315;0.025413;0.074811
314;-0.030414;-0.043916;-0.042474
315;-0.028829;0.010523;0.056037
316;-0.014651;-0.011348;-0.011222
317;-0.018513;-0.010068;0.032324
318;0.002963;-0.007413;-0.004011
319;-0.003640;0.003439;0.005097
320;0.019198;-0.000839;0.026043
321;-0.030421;-0.026069;-0.011766
322;-0.001163;0.008001;0.037774
