index;x;y;z
411;-0.000191;0.000040;0.004017
412;0.000033;0.000675;0.004387
413;0.001459;0.000738;0.003125
414;0.000462;0.000725;0.001918
415;0.000297;0.003623;0.002239
416;0.000032;0.002573;0.003549
417;-0.000447;0.001974;0.002208
418;-0.001907;0.001970;0.004957
419;-0.000278;0.003713;0.003430
420;-0.000941;0.001890;0.003380
421;0.001154;0.001823;0.001904
422;-0.000097;0.001758;-0.001222
423;0.001237;0.000739;0.002240
424;0.001786;0.003358;0.001861
425;-0.000919;0.000980;0.001892
426;0.000873;0.000606;0.002086
427;-0.001027;-0.000380;0.001822
428;0.000567;-0.000151;0.004040
429;0.000039;-0.000213;0.003216
430;-0.000539;0.000761;0.000981
431;0.001699;0.001336;0.003486
432;-0.000405;0.001157;0.000728
433;0.001372;0.001616;0.004192
434;0.000175;0.000607;0.002582
435;0.000273;0.000472;0.001735
436;-0.000521;-0.000979;0.002850
437;-0.000342;0.003337;0.002591
438;-0.000763;0.000758;0.002806
439;-0.000337;0.002946;0.001642
440;-0.001596;0.001352;0.003492
441;0.000697;0.002931;0.002338
442;-0.000796;0.003372;0.001179
443;0.000940;0.003385;0.000922
444;0.000569;0.003142;0.003332
445;0.001031;0.000459;0.002308
446;0.000198;0.000434;0.002802
447;0.000996;0.000436;0.002084
448;0.001544;0.000286;0.002799
449;-0.001311;0.001533;0.000915
450;-0.000557;0.000201;0.002251
451;-0.000076;0.002379;0.002214
452;-0.000560;0.000634;0.003027
453;0.002674;0.000682;0.004765
454;-0.001062;0.000624;0.002444
455;0.000723;0.000993;0.003327
456;0.000726;0.001329;0.002173
457;0.000721;0.002130;0.002885
458;0.000932;0.002234;0.003625
459;-0.001693;0.002514;0.003073
460;0.000328;0.000835;0.004644
461;-0.001222;0.001799;0.002736
462;-0.000762;0.002141;0.003779
463;-0.000182;0.002852;0.002340
464;-0.000572;0.003640;0.001022
465;0.001384;0.000834;0.001510
466;0.000643;0.002222;0.002975
467;0.000044;0.000296;0.003460
468;0.001552;0.002250;0.002573
469;0.001023;-0.000531;0.001040
