index;x;y;z
84;0.000170;0.000534;0.004452
85;0.000838;-0.000764;0.004748
86;-0.000289;0.003045;0.004549
87;0.000768;0.000880;0.004681
88;-0.001080;0.002283;0.004181
89;-0.001652;0.001678;0.002978
90;0.000202;0.000075;0.000934
91;0.000264;0.001159;0.000069
92;0.001333;0.000150;0.003235
93;-0.000934;0.000894;0.004661
94;0.000199;0.000144;0.006142
95;0.002021;0.000703;0.007534
96;0.000698;0.000231;0.006339
97;0.000298;0.001215;0.001000
98;-0.000610;0.001505;0.000071
99;-0.000085;-0.001322;-0.001076
100;-0.001498;-0.001030;0.006658
101;-0.000326;-0.001369;0.009026
102;0.002001;-0.000935;0.010054
103;0.001205;0.000554;0.006351
104;0.001166;0.001579;0.003864
105;-0.000339;0.001616;0.001374
106;-0.001432;0.001673;0.000874
107;0.000147;0.001147;0.001668
108;-0.000049;0.000131;0.005693
109;0.001312;-0.000560;0.008985
110;-0.000978;-0.000412;0.004609
111;0.000042;0.001098;0.004416
112;0.002256;0.002716;0.000872
113;-0.002076;0.004123;-0.000624
114;-0.000047;0.001668;0.000814
115;-0.000369;0.001124;0.000968
116;0.000118;-0.000523;0.004884
117;0.001577;-0.000894;0.004342
118;-0.000612;-0.001527;0.008676
119;0.001216;-0.002432;0.007108
120;0.000190;-0.000239;0.003744
121;-0.000966;0.002113;0.001789
122;0.000029;0.004921;0.001196
123;-0.001390;0.005111;0.002410
124;-0.000200;-0.000195;0.006436
125;0.000087;-0.003831;0.007659
126;0.001284;-0.002716;0.008675
127;0.001530;-0.002848;0.006653
128;-0.002489;0.002000;-0.000457
129;0.000178;0.006882;0.001318
130;-0.001478;0.006848;0.000634
131;-0.000306;0.003727;0.003668
132;-0.000181;-0.000133;0.005816
133;-0.002208;-0.001616;0.010356
134;0.000193;-0.001918;0.004193
135;0.003769;0.001433;0.003516
136;-0.000597;0.000805;-0.003467
137;0.001454;0.002516;-0.002524
138;0.000528;0.001253;0.002124
139;0.000881;0.002342;0.003662
140;-0.000018;0.000859;0.008919
141;-0.000702;-0.000233;0.006692
142;-0.002414;0.000117;0.005355
143;-0.001797;-0.000750;0.002435
144;-0.000071;0.001761;0.003189
145;-0.000613;-0.000595;0.002421
146;0.000426;0.000873;0.001240
147;0.001164;0.004671;0.002390
148;0.000308;0.001013;0.004646
149;0.002253;-0.000177;0.011300
150;-0.000295;0.000675;0.006785
151;0.000382;0.003104;0.001815
152;-0.003304;0.004830;-0.004340
153;-0.004013;0.004649;-0.004107
154;-0.002322;0.002956;0.000217
155;-0.000032;0.001075;0.002166
156;0.003449;-0.001147;0.008229
157;0.003565;0.000023;0.007621
158;-0.001219;0.000715;0.005620
159;-0.001043;0.001300;0.003130
160;-0.002323;0.003214;-0.000027
161;-0.002356;0.003277;-0.000419
162;-0.001599;0.001726;0.003880
163;-0.001643;0.000875;0.003802
164;0.001115;-0.000515;0.006522
165;-0.000251;-0.001643;0.008764
166;0.003261;-0.000060;0.005406
167;0.002238;0.001422;0.003366
168;-0.000502;0.002427;0.004072
169;-0.001214;0.002466;0.002556
170;-0.002774;0.002923;0.002412
171;-0.001519;0.001688;0.004837
172;-0.000877;0.001714;0.003283
173;-0.000844;0.001904;0.005714
174;0.001114;0.000941;0.003982
175;0.000301;0.001942;0.003265
176;0.001190;0.002162;0.000830
177;-0.001344;0.003830;0.000009
178;0.001012;0.001565;0.003397
179;-0.000166;0.001328;0.004781
180;-0.002106;-0.001078;0.004549
181;-0.001058;0.000044;0.004056
182;-0.000296;-0.001263;0.004654
183;0.001321;0.000260;0.002806
184;0.000056;0.001431;0.002860
185;-0.001674;0.001672;0.002745
186;-0.001384;0.001775;0.004569
187;0.000523;0.001694;0.003687
188;0.000044;0.001603;0.005421
189;0.000823;0.000207;0.004456
190;0.000794;0.001642;0.004216
191;-0.000017;0.003045;0.003154
192;-0.000854;0.002485;0.000975
193;-0.000512;0.003547;0.002724
194;-0.000948;0.002499;0.002109
195;-0.001570;0.003105;0.003866
196;0.000438;0.002913;0.004276
197;0.000294;0.001262;0.004359
198;-0.000098;-0.000027;0.004502
199;0.001158;0.000236;0.002456
200;0.000477;0.000552;0.003797
201;0.000090;0.000823;0.001904
202;-0.003259;0.000977;0.003047
203;0.000233;0.001845;0.003460
204;0.000416;0.001689;0.005040
205;-0.000994;0.000219;0.003502
206;0.000177;-0.000361;0.003792
207;-0.001071;0.000316;0.004466
208;0.000284;0.002346;0.003982
209;0.000981;0.003117;0.004725
210;0.000532;0.003263;0.002964
211;0.000393;0.000978;0.004182
212;0.000501;0.003439;0.003197
213;0.000213;0.001276;0.004263
214;-0.001456;0.002987;0.002741
215;-0.000613;0.002317;0.001825
216;0.000446;0.001322;0.003008
217;-0.000777;0.002281;0.001443
218;0.000601;0.001889;0.001797
219;0.000592;0.001233;0.001909
220;-0.000748;0.000020;0.001995
221;0.000747;0.001731;0.001276
222;-0.001296;0.000094;0.003371
223;-0.000204;0.001845;0.001868
224;-0.000460;0.001323;0.003966
225;-0.000845;0.000367;0.003546
226;0.000267;0.001612;0.004160
227;-0.000304;0.001635;0.003692
228;-0.000855;0.001919;0.004363
229;-0.001491;0.001793;0.003533
230;0.002516;0.002293;0.005265
231;0.000033;0.002448;0.004700
232;-0.001203;0.002562;0.003719
233;-0.000791;0.002125;0.003165
234;-0.001789;0.003549;0.001789
235;-0.000515;0.002035;0.003944
236;-0.000493;0.003244;0.002546
237;-0.000500;0.003324;0.001095
238;0.000803;0.001360;0.002710
239;0.000723;0.001536;0.002049
240;0.001190;0.000203;0.001839
241;0.002219;0.001876;0.002102
242;-0.000513;0.001946;0.003134
243;0.000182;0.002273;0.001918
244;0.000580;0.001539;0.003775
245;0.001255;0.001547;0.001582
246;0.000602;0.000861;0.002375
247;-0.001499;-0.000020;0.004662
248;-0.000508;0.000569;0.004055
249;-0.000599;0.001232;0.003480
250;0.000146;0.002053;0.002973
251;-0.000138;0.001372;0.002323
252;-0.000194;0.002471;0.004002
253;-0.001126;0.001705;0.003820
254;0.000286;0.004098;0.003263
255;0.000675;0.001813;0.002956
256;-0.000586;0.001627;0.002173
257;-0.002437;0.003680;0.002590
258;-0.000090;0.002855;0.001568
259;-0.000908;0.003100;0.001354
260;0.001074;0.002921;0.000370
261;-0.000230;0.003006;0.003166
262;0.000409;0.001246;0.003231
263;0.001370;0.001486;0.001555
264;-0.001212;0.001637;0.004282
265;-0.000169;0.000314;0.003943
266;-0.000803;0.000735;0.004334
267;-0.001278;0.000730;0.001698
268;0.000186;0.000512;0.003745
269;-0.000545;0.001060;0.004020
270;0.000765;0.001530;0.003626
271;0.000384;0.001661;0.003691
272;0.000102;0.001670;0.003991
273;0.001022;0.002409;0.005156
274;-0.000333;0.003222;0.003321
275;0.000174;0.003080;0.003711
276;-0.000784;0.003747;0.001624
277;-0.001004;0.003065;0.003071
278;-0.000216;0.003210;0.002472
279;-0.000769;0.003532;0.003539
280;-0.000081;0.001205;0.004724
281;-0.000163;0.002201;0.001532
282;0.001028;0.001253;0.002535
283;-0.000362;0.003089;0.003127
284;0.000912;0.001054;0.003832
285;0.001609;0.001277;0.003652
286;-0.000211;0.001527;0.003750
287;0.000240;-0.000933;0.002622
288;0.000019;0.000839;0.003781
289;-0.000906;-0.000007;0.004762
290;0.000945;0.002379;0.004133
291;-0.001240;0.000980;0.003534
292;0.001074;0.002758;0.004489
293;0.000649;0.001909;0.004379
294;0.000575;0.001626;0.002325
295;0.002192;0.001741;0.002930
296;-0.002345;0.002828;0.002221
297;-0.001403;0.003323;0.002918
298;-0.001916;0.003095;0.002801
299;-0.000787;0.003265;0.002448
300;0.000107;0.002294;0.002638
301;-0.001704;0.003243;0.002315
302;0.001150;0.003156;0.001879
303;0.000755;0.002922;0.002354
304;-0.000815;0.001147;0.002643
305;0.000358;0.001616;0.002386
306;-0.000512;0.000791;0.004676
307;-0.001167;0.001243;0.002955
308;-0.003140;0.001659;0.003182
309;-0.002455;0.000515;0.003105
310;0.002579;0.001508;0.003464
311;0.001040;0.000163;0.004711
312;0.003402;0.001339;0.004904
313;0.000227;0.000634;0.006203
314;-0.000613;0.002760;0.003718
315;-0.001038;0.002802;0.003847
316;-0.001808;0.003054;0.003439
317;0.001213;0.001938;0.002799
318;-0.000293;0.002773;0.003961
319;0.000766;0.002466;0.002971
320;0.001218;0.000571;0.001554
321;0.000790;0.000459;0.003271
322;-0.000550;0.002311;0.002062
323;-0.003350;0.003322;0.001817
324;-0.001694;0.001635;0.002941
325;0.001428;0.001066;0.002150
326;0.000580;0.000632;0.003538
327;0.001137;0.002302;0.001239
328;0.000651;0.000384;0.004069
329;-0.000303;-0.000343;0.003699
330;-0.000884;0.001346;0.005528
331;0.000170;0.000682;0.003402
332;0.000057;0.001321;0.005265
333;0.000818;0.001189;0.005094
334;0.001050;0.001239;0.004848
335;-0.000138;0.001512;0.003994
336;0.000435;0.003493;0.003277
337;0.000715;0.003125;0.004103
338;0.000257;0.003024;0.003147
339;0.000038;0.002253;0.001108
340;-0.001929;0.001635;0.002613
341;-0.000944;0.002983;0.003204
342;0.000757;0.001790;0.001482
343;-0.000755;0.003283;0.001392
344;0.001079;0.002223;0.003242
345;-0.000715;0.002106;0.001499
346;0.000248;0.002021;0.002873
347;0.001306;0.002337;0.002326
348;-0.000849;0.001110;0.003856
349;0.000607;0.000273;0.002940
350;-0.002227;-0.000533;0.005425
351;-0.001758;0.001249;0.002773
352;0.001388;0.000149;0.005198
353;-0.000798;0.000592;0.006068
354;0.002180;0.002651;0.006314
355;0.001226;0.000943;0.002798
356;-0.001734;0.002188;0.003525
357;-0.002706;0.001615;0.004003
358;-0.001992;0.003098;0.004199
359;0.003093;0.001835;0.005983
360;0.001282;0.002474;0.002536
361;0.001033;0.002189;0.004571
362;-0.000988;0.001446;0.001975
363;-0.000241;0.001855;0.004739
364;0.001616;0.001837;0.001019
365;-0.001168;0.001744;0.002637
366;-0.001246;0.000078;0.003285
367;-0.000176;0.000667;0.002928
368;0.003350;-0.000691;0.002578
369;0.002608;0.001116;0.005137
370;0.000727;-0.000245;0.004727
371;-0.001144;-0.001539;0.003270
372;-0.001598;0.000321;0.004598
373;-0.000551;-0.000355;0.004570
374;0.000631;0.001685;0.003984
375;-0.001017;0.001274;0.004104
376;0.001787;0.002644;0.004585
377;0.001073;0.001309;0.003339
378;-0.000011;0.003078;0.003187
379;0.000847;0.001466;0.002887
380;-0.000930;0.003087;0.003130
381;-0.000794;0.002498;0.004006
382;-0.000686;0.002699;0.001007
383;-0.001302;0.002340;0.002803
384;0.000431;0.002488;0.003004
385;-0.000143;0.001892;0.002654
386;0.001156;0.001527;0.000868
387;-0.000132;0.001217;0.001862
388;-0.000382;0.001638;0.003346
389;0.001184;0.000682;0.001513
390;0.000376;0.000770;0.003291
391;0.000773;0.002271;0.003261
392;-0.001440;0.000378;0.003658
393;-0.001827;-0.000214;0.004312
394;0.000184;0.000926;0.003629
395;0.000169;0.001062;0.003599
396;-0.000317;0.002704;0.002723
397;-0.001260;0.001458;0.004073
398;0.000847;0.001403;0.003834
399;0.000032;0.000606;0.005067
400;0.000251;0.003042;0.002249
401;0.001946;0.001425;0.004700
402;-0.000823;0.003004;0.002726
403;0.000320;0.001454;0.002625
404;0.000089;0.001789;0.002055
405;-0.001420;0.002893;0.002962
406;0.000701;0.000981;0.003850
407;-0.000634;0.000396;0.001585
408;0.000965;0.001009;0.003399
409;0.000634;0.000488;0.002118
410;0.000537;0.000612;0.003659
411;0.001789;0.001574;0.002743
412;0.000038;0.000658;0.003536
413;-0.000222;-0.000799;0.003730
414;-0.001470;-0.000124;0.004577
415;-0.001140;-0.000212;0.004858
416;-0.000401;0.000190;0.004321
417;-0.000181;0.001560;0.002046
418;0.000226;0.002382;0.004946
419;0.000667;0.001593;0.004164
420;-0.000201;0.002493;0.004760
421;0.000846;0.002567;0.006293
422;0.000003;0.001262;0.003725
423;-0.000727;0.001246;0.004372
424;-0.000898;0.002839;0.001247
425;-0.000272;0.002961;0.003170
426;0.000907;0.001325;0.002354
427;-0.000505;0.002963;0.002183
428;0.000568;0.001748;0.003811
429;0.000408;0.001868;0.003369
430;0.001839;0.000070;0.003109
431;0.002092;0.000140;0.003394
432;-0.000238;-0.000582;0.004319
433;-0.001357;0.000644;0.004071
434;-0.001961;0.000397;0.003493
435;-0.001688;0.001796;0.004936
436;0.001713;0.001446;0.003562
437;-0.000495;0.000817;0.006889
438;0.001586;0.001098;0.006870
439;0.001113;0.001035;0.005046
440;0.001273;0.002460;0.002678
441;0.000731;0.001476;0.000944
442;-0.001511;0.000986;0.001717
443;-0.001244;0.003199;0.004509
444;-0.000125;0.002747;0.002216
445;-0.000676;0.003490;0.003216
446;0.000947;0.003421;0.002794
447;-0.000544;0.002688;0.002810
448;-0.001029;-0.000588;0.002579
449;-0.000922;0.001157;0.001889
450;0.000494;0.001527;0.001612
451;-0.000042;0.003168;0.003972
452;-0.000817;0.002241;0.004117
453;0.002235;0.002890;0.002366
454;-0.000934;0.001710;0.003535
455;0.000216;0.001252;0.003291
456;0.000015;0.000412;0.005313
457;-0.000634;0.000026;0.005567
458;0.004196;-0.000763;0.002766
459;-0.003654;-0.000630;0.004127
460;-0.001208;0.001761;0.001688
461;0.000479;0.004028;0.004239
462;0.000273;0.003241;0.004129
463;0.001955;0.002665;0.007345
464;0.000281;0.002178;0.002660
465;-0.000969;0.000453;0.004742
466;-0.000335;0.001072;0.000969
467;-0.000632;0.002159;0.000646
468;-0.002118;0.002624;0.001307
469;-0.002894;0.002375;0.004254
470;0.000689;0.001136;0.002613
471;0.002171;0.001694;0.003004
472;0.002633;0.001834;0.003322
473;0.003798;0.000469;0.001547
474;-0.002575;-0.000928;0.003587
475;-0.000895;-0.000910;0.003260
476;-0.001509;0.001274;0.003762
477;-0.002488;0.001243;0.004861
478;0.001463;0.003471;0.003662
479;-0.000149;0.002955;0.003711
480;0.000953;0.001910;0.002638
481;0.000765;-0.001721;0.003721
482;0.002479;-0.001788;0.008105
483;0.001845;-0.018994;0.005677
484;0.000590;-0.079010;0.030649
485;0.001519;-0.156568;0.058469
486;-0.007566;-0.291426;0.099476
487;0.008292;-0.418754;0.110570
488;0.021128;-0.508338;0.179736
489;0.010050;-0.535270;0.256255
490;0.005150;-0.495566;0.303184
491;0.001591;-0.431399;0.325555
492;0.002846;-0.434956;0.340297
493;0.010806;-0.447891;0.363745
494;0.011811;-0.467932;0.363187
495;0.006509;-0.467380;0.371946
496;0.016878;-0.444437;0.364689
497;0.010413;-0.452382;0.361993
498;0.005213;-0.481639;0.342031
499;0.000441;-0.483176;0.320295
500;0.007390;-0.474886;0.319005
501;0.011228;-0.493162;0.314591
502;0.011460;-0.505193;0.316354
503;0.009805;-0.495494;0.300910
504;0.012619;-0.491399;0.306149
505;0.009380;-0.499846;0.303408
506;0.002589;-0.491554;0.325950
507;0.006827;-0.487033;0.328515
508;0.010917;-0.480753;0.318704
509;0.013865;-0.496615;0.317784
510;0.006173;-0.485818;0.292104
511;0.005731;-0.491566;0.286398
512;0.003680;-0.498207;0.281691
513;0.015594;-0.492121;0.307934
514;-0.005811;-0.483737;0.300254
515;-0.004164;-0.475168;0.308931
516;0.002888;-0.487898;0.327957
517;-0.009668;-0.483561;0.306748
518;-0.004408;-0.482751;0.312869
519;0.008225;-0.485742;0.320515
520;-0.009016;-0.480039;0.317741
521;-0.001428;-0.483093;0.308654
522;-0.006991;-0.489809;0.308398
523;-0.008642;-0.486493;0.311331
524;-0.004092;-0.483929;0.326998
525;-0.012541;-0.496009;0.282029
526;0.016708;-0.503763;0.275835
527;-0.015715;-0.489180;0.297575
528;0.000067;-0.433132;0.351071
529;0.003206;-0.491971;0.301132
530;-0.007081;-0.475064;0.311918
531;0.015688;-0.482614;0.319230
532;-0.024412;-0.493004;0.275110
533;-0.018027;-0.450283;0.341380
534;-0.003152;-0.480161;0.304325
535;-0.007785;-0.470418;0.336514
536;-0.027672;-0.485775;0.298111
537;0.011917;-0.478418;0.342042
538;-0.035893;-0.500772;0.298840
539;-0.024419;-0.470389;0.287967
540;0.004802;-0.483653;0.314105
541;-0.017571;-0.480660;0.369723
542;0.005816;-0.481514;0.330909
543;0.006939;-0.469589;0.297135
544;-0.004010;-0.489671;0.282131
545;-0.004665;-0.497098;0.283576
546;-0.018497;-0.475550;0.319988
547;-0.030729;-0.493344;0.292978
548;-0.009185;-0.477559;0.348932
549;-0.031395;-0.473641;0.340276
550;-0.024968;-0.469739;0.327503
551;-0.021934;-0.456003;0.325001
552;0.001676;-0.473588;0.300764
553;0.015106;-0.474260;0.365535
554;-0.001632;-0.484507;0.320408
555;-0.015387;-0.477905;0.305171
556;0.012862;-0.492803;0.309845
557;-0.006491;-0.468228;0.361365
558;-0.008207;-0.459034;0.335444
559;-0.018141;-0.482241;0.333976
560;0.002972;-0.488309;0.327823
561;0.041064;-0.493368;0.258443
562;0.007294;-0.506395;0.254179
563;0.000052;-0.500583;0.248951
564;-0.007783;-0.522242;0.261810
565;-0.006272;-0.511282;0.249218
566;0.045382;-0.504427;0.262267
567;0.023926;-0.509552;0.279957
568;-0.012504;-0.523243;0.250064
569;0.022510;-0.480847;0.304884
570;0.027080;-0.498492;0.336572
571;0.000220;-0.483909;0.328749
572;-0.017836;-0.474775;0.300561
573;-0.006543;-0.453083;0.349780
574;-0.002957;-0.457871;0.346154
575;-0.009111;-0.461969;0.360237
576;-0.001324;-0.424396;0.365775
577;0.028601;-0.447150;0.343689
578;0.011710;-0.438465;0.377340
579;-0.006730;-0.464501;0.303688
580;0.015805;-0.442769;0.352537
581;0.008321;-0.451373;0.334392
582;0.026817;-0.492186;0.304678
583;0.026245;-0.448055;0.359342
584;0.045957;-0.488614;0.295184
585;0.050313;-0.535987;0.261449
586;0.015015;-0.516721;0.238702
587;0.032640;-0.491759;0.247236
588;-0.008769;-0.528614;0.215756
589;0.002932;-0.472203;0.294119
590;0.031643;-0.516824;0.277822
591;-0.009988;-0.485468;0.251773
592;0.038265;-0.450320;0.221413
593;-0.007232;-0.488013;0.271969
594;-0.022476;-0.440318;0.237732
595;-0.009298;-0.451016;0.256044
596;-0.019804;-0.466611;0.279733
597;0.012744;-0.409706;0.243666
598;0.002981;-0.425309;0.250300
599;0.033655;-0.427903;0.244907
600;0.012899;-0.413151;0.250503
601;0.019073;-0.395749;0.286408
602;0.029468;-0.399352;0.163092
603;0.066687;-0.204660;0.241155
604;-0.020960;-0.145748;0.154837
605;-0.001103;-0.084386;0.201256
606;0.000882;-0.026367;0.065001
607;0.026008;-0.071293;0.015286
608;0.015705;-0.038146;-0.022727
609;-0.035061;0.031011;-0.061709
610;0.050299;-0.014071;-0.022893
611;0.039396;0.022252;-0.051356
612;0.038082;0.059737;-0.071744
613;0.021087;0.110410;-0.078217
614;-0.020059;0.105180;-0.100416
615;-0.041263;0.085938;-0.092936
616;-0.009081;0.138420;-0.074255
617;-0.005586;0.153181;-0.078028
618;-0.026472;0.165331;-0.073902
619;-0.028134;0.155878;-0.086361
620;-0.015505;0.159632;-0.054973
621;0.008969;0.156300;-0.061604
622;-0.021847;0.192579;-0.035540
623;-0.008753;0.172788;-0.078345
624;0.001699;0.196073;-0.032991
625;-0.011316;0.179909;-0.036944
626;0.000954;0.196418;-0.079769
627;0.009622;0.197616;-0.006757
628;-0.028137;0.143965;-0.051108
629;-0.000932;0.192273;-0.093882
630;-0.005916;0.148742;-0.095193
631;-0.021254;0.155142;-0.084602
632;-0.027341;0.168900;-0.100871
633;0.010496;0.146117;-0.087566
634;0.034062;0.163484;-0.107607
635;0.001533;0.156495;-0.101858
636;-0.000848;0.159196;-0.105162
637;-0.019240;0.149904;-0.114377
638;0.006056;0.156308;-0.092991
639;0.002936;0.175347;-0.085979
640;-0.009083;0.179606;-0.068485
641;-0.013181;0.165111;-0.074422
642;-0.027269;0.172193;-0.072226
643;-0.005431;0.193759;-0.045180
644;-0.028459;0.203364;-0.036678
645;-0.043766;0.143933;-0.115584
646;-0.004322;0.151419;-0.123183
647;0.042263;0.170062;-0.063497
648;-0.019552;0.187579;-0.110330
649;0.003366;0.159796;-0.077405
650;0.034899;0.125056;-0.133568
651;0.027406;0.163989;-0.163115
652;0.006439;0.150787;-0.120739
653;0.001064;0.162643;-0.094422
654;-0.000681;0.135603;-0.106814
655;0.002724;0.155158;-0.086001
656;0.015527;0.138785;-0.087471
657;0.018719;0.170190;-0.062986
658;-0.012743;0.171418;-0.079776
659;0.022557;0.173161;-0.044176
660;-0.013605;0.172194;-0.025199
661;-0.011212;0.173306;-0.050833
662;0.028499;0.149980;-0.099459
663;0.029292;0.177217;-0.026670
664;0.002503;0.131623;-0.080627
665;0.033124;0.147745;-0.058086
666;0.012977;0.135739;-0.056550
667;0.007635;0.104816;-0.084994
668;0.030156;0.093732;-0.088252
669;0.025592;0.085239;-0.084882
670;0.032645;0.094592;-0.080375
671;0.044365;0.103745;-0.021850
672;0.039487;0.093033;-0.044093
673;0.021465;0.110334;-0.046519
674;0.032302;0.112757;0.013332
675;0.014621;0.093585;-0.051800
676;0.024074;0.114556;-0.016832
677;0.017785;0.088902;-0.058043
678;0.029997;0.115459;-0.086509
679;0.002843;0.105105;-0.026525
680;0.020873;0.092569;-0.037138
681;0.019512;0.094916;-0.056787
682;-0.003080;0.094701;-0.043802
683;0.019939;0.112950;-0.020192
684;-0.004291;0.081439;-0.058003
685;-0.004247;0.097441;-0.024427
686;0.021626;0.106120;-0.008755
687;-0.000736;0.078376;-0.041965
688;-0.001184;0.100409;-0.030799
689;0.026865;0.090208;-0.064276
690;-0.023299;0.063312;-0.091240
691;0.009418;0.120948;-0.014536
692;-0.003249;0.092036;-0.015169
693;-0.000583;0.093313;-0.006312
694;0.013757;0.113037;-0.027665
695;-0.006491;0.101314;-0.018838
696;0.006511;0.096010;-0.044230
697;-0.007730;0.093562;-0.063045
698;0.009938;0.090795;-0.058018
699;-0.006348;0.088362;-0.012943
700;-0.003767;0.083032;-0.076085
701;-0.027671;0.087755;-0.046383
702;0.008157;0.088738;-0.015340
703;-0.022098;0.058966;-0.067442
704;-0.026077;0.074316;-0.041680
705;-0.039911;0.063350;-0.051350
706;-0.061902;0.051881;-0.085362
707;-0.021649;0.087583;-0.015994
708;-0.017925;0.068321;-0.004224
709;-0.001561;0.080857;-0.015893
710;-0.020657;0.073262;0.001274
711;0.001156;0.080019;-0.028283
712;-0.022365;0.081259;-0.036209
713;-0.032804;0.049611;-0.051806
714;-0.000120;0.089267;0.014031
715;-0.013495;0.068245;-0.031838
716;-0.029761;0.045403;-0.066897
717;-0.012024;0.081203;-0.004489
718;0.002313;0.084989;-0.009262
719;0.013534;0.071284;-0.006005
720;-0.007254;0.067600;-0.016048
721;0.001781;0.075807;-0.010035
722;-0.009548;0.061097;-0.025390
723;-0.019304;0.030675;-0.100250
724;-0.006053;0.033473;-0.076436
725;0.008383;0.053044;-0.035782
726;-0.006805;0.029415;-0.062465
727;0.054209;0.045344;-0.047538
728;0.019314;0.042683;-0.037251
729;0.034323;0.056877;-0.015238
730;0.000673;0.030213;-0.047585
731;0.013965;0.063173;-0.020957
732;0.004409;0.058016;-0.005451
733;-0.003121;0.037666;-0.047337
734;-0.025623;0.038715;-0.052897
735;-0.010358;0.053365;-0.012220
736;-0.033616;0.020467;-0.042307
737;-0.000976;0.036841;-0.030978
738;0.005475;0.034141;-0.041857
739;0.024010;0.023391;0.004211
740;0.019225;0.034109;0.017930
741;0.006163;0.021018;-0.000077
742;-0.001641;0.018102;-0.006432
743;-0.004657;-0.015435;-0.042878
744;0.027753;0.012245;-0.014687
745;0.009160;-0.007685;-0.025711
746;0.006459;-0.016695;-0.016871
747;0.012296;0.022928;0.019458
748;0.022112;0.002906;0.005194
749;0.011875;-0.001689;0.020029
750;0.003037;-0.000807;0.016110
751;0.002232;-0.007798;0.016372
752;-0.005121;0.006694;0.022099
753;-0.017236;-0.013374;-0.002867
754;0.016498;0.005435;0.004996
755;0.021338;0.007591;0.008390
756;0.037489;-0.000783;0.011514
757;0.005236;-0.009477;-0.006480
758;0.015125;-0.006375;-0.014515
759;0.002259;0.021720;0.016010
760;0.037166;-0.014690;-0.014761
761;0.017540;0.002344;-0.005665
762;0.023200;0.013935;0.029391
763;0.017893;-0.022886;-0.031684
764;0.016292;-0.006112;0.004012
765;0.028344;-0.012050;-0.053064
766;0.012844;0.003540;0.012555
767;-0.002612;-0.009161;-0.001675
768;0.015139;-0.002161;0.019965
769;-0.002202;0.011350;0.016375
770;-0.006375;-0.022577;-0.021205
771;0.023802;0.015102;0.021625
772;-0.002212;-0.004761;0.002328
773;0.006896;0.016057;0.025500
774;0.005405;0.046649;0.058399
775;-0.004635;0.009590;-0.016308
