index;x;y;z
244;0.017911;0.192693;-0.018464
245;-0.039129;0.194639;-0.078503
246;-0.003819;0.190324;-0.063641
247;-0.027050;0.202475;-0.122202
248;0.006959;0.174384;-0.062098
249;-0.005880;0.189882;-0.079303
250;0.016113;0.192927;-0.120097
251;-0.014221;0.183894;-0.118577
252;-0.003849;0.181000;-0.144092
253;-0.040194;0.203131;-0.114517
254;-0.020381;0.198557;-0.211987
255;-0.003342;0.147706;0.019567
256;0.037624;0.182735;-0.037748
257;-0.005808;0.186711;-0.200412
258;-0.008282;0.160518;-0.268229
259;0.027822;0.195049;-0.127162
260;-0.000815;0.193082;-0.025444
261;-0.037587;0.166734;-0.166884
262;-0.014780;0.160101;-0.197457
263;-0.009322;0.166589;-0.124525
264;-0.009730;0.188847;-0.086555
265;-0.030494;0.162471;-0.149382
266;0.018787;0.249417;-0.136100
267;-0.036876;0.154467;-0.247675
268;-0.083989;0.183951;-0.296575
269;0.021956;0.209276;0.019926
270;0.041862;0.170197;-0.052701
271;0.032530;0.227794;-0.032881
272;-0.009767;0.212714;-0.040900
273;-0.038404;0.157889;-0.134949
274;-0.035471;0.197189;-0.100931
275;0.008027;0.180516;-0.191939
276;0.066790;0.157980;-0.115238
277;-0.049799;0.225425;-0.146719
278;-0.020669;0.187948;-0.149342
279;-0.018774;0.194025;-0.048244
280;-0.020261;0.168686;-0.097292
281;-0.020181;0.194605;-0.165954
282;-0.018764;0.205717;-0.144837
283;0.022939;0.258626;-0.076247
284;-0.029456;0.213607;-0.156035
285;-0.026054;0.194365;-0.043842
286;-0.046809;0.175820;-0.132628
287;0.029695;0.186874;-0.058585
288;-0.008212;0.212449;-0.080951
289;-0.055408;0.153951;-0.051574
290;-0.020039;0.187649;-0.274836
291;-0.008870;0.153902;-0.146365
292;0.000391;0.226868;0.126996
293;-0.027206;0.190659;-0.287229
294;-0.065866;0.171764;-0.197106
295;0.040938;0.188300;-0.061210
296;0.025675;0.179603;-0.089537
297;0.011807;0.140472;-0.045021
298;0.038632;0.178178;-0.077600
299;-0.016282;0.145333;-0.140168
300;-0.026751;0.098733;0.266611
301;-0.003315;0.207922;-0.233551
302;0.047890;0.204585;-0.109031
303;-0.102514;0.087727;-0.144985
304;-0.013585;0.173716;0.089637
305;-0.053504;0.137980;-0.209264
306;-0.010422;0.186666;-0.130878
307;-0.000221;0.108171;-0.054593
308;0.017910;0.181648;-0.110805
309;-0.012181;0.158004;-0.070006
310;0.026966;0.188333;-0.093198
311;0.006595;0.121193;-0.064124
312;-0.029430;0.132320;-0.106469
313;0.055195;0.203389;-0.010207
314;-0.063575;0.145993;-0.060538
315;-0.034681;0.150128;-0.106609
316;0.004479;0.129229;-0.088643
317;-0.003872;0.137056;-0.099464
318;0.012168;0.137786;-0.059605
319;0.079331;0.170219;-0.043218
320;0.001733;0.177395;-0.026872
321;0.056696;0.130475;-0.099734
322;0.023742;0.145649;-0.036377
323;-0.032180;0.149784;-0.122472
324;-0.016346;0.158619;-0.020777
325;0.002801;0.157453;-0.064562
326;-0.009250;0.114388;-0.063300
327;-0.114068;0.145414;-0.178207
328;-0.049852;0.182505;-0.142195
329;0.086712;0.206443;-0.036331
330;0.035779;0.167970;-0.073682
331;-0.019528;0.177689;-0.174634
332;-0.006472;0.177013;-0.112575
333;-0.039089;0.164941;-0.110220
334;-0.040277;0.149128;-0.088770
335;-0.045512;0.199544;-0.114597
336;0.026183;0.231929;-0.048180
337;0.035411;0.181732;-0.096332
338;0.030477;0.212911;-0.033698
339;0.015775;0.160868;-0.057589
340;0.008130;0.178835;-0.111682
341;-0.004891;0.190517;-0.107043
342;-0.027113;0.181260;-0.069669
343;-0.005858;0.193050;-0.060037
344;-0.019888;0.171158;-0.071156
345;-0.019415;0.177139;-0.142564
346;-0.036618;0.161339;-0.158467
347;0.021122;0.197144;-0.101192
348;0.042738;0.206770;-0.097565
349;0.019012;0.176137;-0.134548
350;-0.001679;0.194170;-0.140297
351;0.017472;0.161246;-0.177499
352;-0.026035;0.197661;-0.084689
353;0.016152;0.188952;0.008114
354;-0.013784;0.159982;-0.078528
355;-0.027473;0.167148;-0.067663
356;-0.049070;0.132031;-0.182467
357;0.023502;0.267108;-0.031176
358;-0.032654;0.173823;-0.153258
359;0.029057;0.182729;-0.112509
360;0.000773;0.182779;-0.043189
361;-0.043917;0.154217;-0.180133
362;0.031243;0.174728;-0.105773
363;0.030765;0.190507;-0.081042
364;0.018219;0.176936;-0.134100
365;0.024932;0.164950;-0.027652
366;0.015048;0.149790;-0.053021
367;0.025941;0.168273;-0.091198
368;-0.069114;0.133683;-0.226672
369;-0.020167;0.151051;-0.059549
370;-0.068287;0.098529;-0.154953
371;0.008087;0.165004;-0.050819
372;0.015929;0.159923;-0.051129
373;0.017776;0.152929;-0.067803
374;0.003919;0.122720;-0.097150
375;0.013951;0.140956;-0.046513
376;-0.008355;0.135145;-0.082853
377;0.004669;0.126760;-0.023588
378;0.007711;0.121792;-0.109173
379;-0.010936;0.104659;-0.051526
380;-0.021229;0.102387;-0.054812
381;-0.011318;0.113763;-0.034287
382;-0.014069;0.114694;-0.044432
383;-0.014513;0.114529;-0.067683
384;-0.040483;0.076504;-0.081316
385;-0.014089;0.129687;-0.103168
386;0.006854;0.119948;-0.084384
387;0.002728;0.117574;-0.046974
388;0.007071;0.107992;-0.057440
389;0.017578;0.123899;-0.063738
390;-0.008193;0.118009;-0.059826
391;-0.015106;0.121809;-0.059092
392;-0.013426;0.127324;-0.023331
393;0.000846;0.113229;-0.066113
394;0.031908;0.131533;-0.034992
395;0.022413;0.118816;0.008708
396;0.005951;0.101674;-0.097997
397;-0.116148;0.066602;-0.067074
398;-0.049559;0.104481;-0.044404
399;-0.043197;0.102128;-0.054109
400;0.021553;0.058861;-0.088651
401;0.082269;0.074134;-0.062528
402;0.028456;0.049162;-0.052037
403;-0.006230;0.049429;-0.012904
404;-0.007902;0.040895;-0.029017
405;-0.042288;0.022276;-0.047858
406;-0.043440;0.027564;-0.003056
407;-0.032388;0.036474;-0.002572
408;-0.020436;0.032142;0.003776
409;-0.008317;0.043501;-0.016590
410;-0.001795;0.039807;-0.005005
411;-0.009193;0.026510;-0.003619
412;0.007511;0.024513;0.000371
413;0.025808;0.040271;-0.005718
414;0.038411;0.029232;0.002919
415;0.027290;0.043100;0.012230
416;0.031170;0.045087;0.022201
417;-0.002757;0.055594;-0.046804
418;-0.037053;0.050976;0.011485
419;-0.063795;0.000194;0.012568
420;-0.004714;-0.000764;0.013680
421;0.027147;0.024675;-0.014964
422;0.056658;0.030519;-0.000586
423;0.037813;0.018434;-0.038535
424;0.000226;0.019184;-0.013912
425;-0.008983;0.001740;-0.005967
426;-0.018965;-0.002255;-0.006471
427;-0.041150;0.019172;-0.036720
428;-0.039575;0.006542;-0.016523
429;-0.016716;0.006906;-0.003922
430;-0.018431;0.010161;0.004258
431;0.005186;0.019231;0.003227
432;0.016539;0.016942;0.011903
433;0.009055;0.004107;0.003662
434;0.022773;0.008663;0.001525
435;0.014034;0.006170;0.022434
436;0.008116;-0.007250;0.009268
437;0.001048;0.001802;0.011683
438;-0.002295;0.004358;0.029400
439;-0.013008;0.004105;0.010907
440;-0.020832;0.011754;0.024595
441;-0.022677;-0.022510;-0.029053
442;0.012210;-0.006562;-0.003071
443;0.011457;-0.020780;0.002581
444;0.008441;-0.032703;0.027259
445;-0.020792;-0.004351;-0.002534
446;0.013945;-0.047421;0.016688
447;-0.015395;0.004390;0.054681
448;-0.009610;-0.019937;0.032521
449;-0.006609;-0.011544;0.038532
450;-0.005353;-0.020677;0.030295
451;-0.001040;-0.019234;0.025188
452;0.022197;-0.021522;0.010890
453;0.011701;-0.031982;0.008063
454;0.005965;-0.028378;0.030551
455;0.008704;-0.001830;0.024200
456;-0.005074;-0.022953;0.016291
457;-0.000199;-0.028595;0.013986
458;-0.011455;-0.048582;0.002125
459;-0.006367;-0.023530;0.015539
460;0.005076;-0.029244;0.011813
