index;x;y;z
166;-0.003964;-0.532252;0.241069
167;0.000014;-0.491617;0.311351
168;0.008925;-0.450300;0.359117
169;0.046682;-0.430196;0.293267
170;-0.012351;-0.486862;0.238651
171;-0.036568;-0.513403;0.373854
172;-0.038018;-0.498647;0.329985
173;-0.059896;-0.482061;0.340004
174;0.025849;-0.466117;0.270115
175;0.025354;-0.484492;0.230222
176;-0.018929;-0.467539;0.347740
177;-0.030409;-0.490935;0.359556
178;-0.002628;-0.577310;0.344378
179;-0.064201;-0.489132;0.276043
180;0.085947;-0.410429;0.231807
181;-0.017175;-0.518527;0.274111
182;-0.057223;-0.544411;0.355451
183;0.022744;-0.508193;0.345889
184;-0.008941;-0.470320;0.237558
185;-0.000442;-0.448492;0.340440
186;-0.032887;-0.482645;0.230106
187;0.024666;-0.487809;0.300502
188;0.021196;-0.516253;0.273670
189;0.013521;-0.479649;0.333521
190;-0.019453;-0.489465;0.301102
191;-0.007801;-0.438758;0.246301
192;0.017874;-0.430872;0.327105
193;0.016543;-0.497505;0.352882
194;0.013550;-0.482363;0.333893
195;-0.033945;-0.496633;0.369240
196;-0.010686;-0.475756;0.334779
197;0.012322;-0.464466;0.352422
198;0.030258;-0.502328;0.237572
199;-0.008519;-0.489771;0.347351
200;-0.020891;-0.462648;0.319632
201;-0.016296;-0.438861;0.299490
202;0.025428;-0.416578;0.370434
203;-0.020057;-0.583610;0.379786
204;0.044821;-0.511863;0.361047
205;0.070619;-0.418316;0.290154
206;-0.004375;-0.488874;0.376188
207;-0.001376;-0.517833;0.339617
208;-0.003143;-0.523918;0.194905
209;0.009854;-0.409782;0.351615
210;0.011907;-0.547590;0.263197
211;0.079548;-0.459529;0.278425
212;0.021391;-0.481326;0.293184
213;0.011564;-0.495261;0.293179
214;-0.025087;-0.576613;0.285104
215;0.018712;-0.460359;0.211033
216;0.064662;-0.459921;0.243925
217;0.041255;-0.462678;0.373174
218;0.027282;-0.545243;0.378670
219;0.041589;-0.517923;0.214274
220;0.007782;-0.492383;0.298229
221;0.012906;-0.458372;0.327246
222;0.036001;-0.428950;0.231951
223;0.065391;-0.515100;0.228461
224;0.001616;-0.544282;0.227178
225;0.018868;-0.338674;0.248711
226;0.050402;-0.446624;0.257108
227;0.049692;-0.412910;0.290361
228;0.001269;-0.387703;0.237107
229;0.011708;-0.425853;0.289300
230;-0.004414;-0.404660;0.280104
231;0.005901;-0.444584;0.238827
232;-0.011458;-0.390790;0.225022
233;0.007420;-0.314865;0.251360
234;-0.038437;-0.234883;0.151679
235;-0.052599;-0.112107;0.123128
236;0.011326;-0.106085;0.028347
237;0.007957;-0.036923;0.082945
238;-0.005863;-0.065501;0.006264
239;0.006437;-0.016486;0.027960
240;-0.023856;0.015371;-0.078337
241;0.056135;0.014877;-0.063251
242;-0.050293;0.043297;-0.023578
243;-0.017332;0.057646;-0.105662
244;-0.015891;0.107919;-0.080838
245;-0.012414;0.082803;-0.142550
246;-0.028951;0.127359;-0.094243
247;0.003682;0.097401;-0.157220
248;-0.002656;0.139116;-0.117649
249;-0.041273;0.143824;-0.075638
250;0.022187;0.155510;-0.029637
251;0.071492;0.119230;-0.108726
252;0.131362;0.182228;-0.125523
253;0.027063;0.181035;-0.066400
254;-0.007795;0.177475;-0.060898
255;-0.010458;0.180090;-0.057309
256;-0.032101;0.154478;-0.124005
257;0.081745;0.182769;-0.157986
258;-0.127094;0.227136;0.005322
259;0.132459;0.158397;-0.031098
260;-0.067449;0.173799;-0.068714
261;0.038161;0.075525;-0.068392
262;0.004270;0.226095;-0.115604
263;0.028052;0.066631;-0.095445
264;-0.026089;0.042466;0.020300
265;-0.052571;0.147460;-0.135616
266;0.054443;0.073413;-0.199223
267;-0.021949;0.109536;-0.039817
268;0.041165;0.111596;-0.052980
269;0.041325;0.120917;-0.023991
270;-0.015790;0.080519;-0.132553
271;-0.007329;0.062912;-0.092263
272;0.015514;0.120180;-0.065359
273;0.010613;0.124891;-0.052963
274;0.017082;0.123843;-0.040172
275;0.057975;0.098605;-0.014840
276;-0.042786;0.110700;-0.021917
277;-0.017403;0.112949;-0.061688
278;0.032353;0.127781;-0.056252
279;0.010007;0.096059;-0.046575
280;0.003194;0.102113;-0.060791
281;0.020410;0.102921;-0.024285
282;-0.017133;0.081483;-0.036564
283;-0.000773;0.081870;-0.065542
284;0.001415;0.067532;-0.035054
285;0.011237;0.077521;-0.025627
286;-0.016602;0.067900;0.003700
287;-0.019901;-0.006161;-0.218042
288;-0.039782;0.085555;0.039005
289;-0.034436;0.033292;-0.090519
290;-0.016257;0.089951;-0.004193
291;-0.061719;0.044186;-0.050781
292;0.070595;0.087649;-0.057682
293;0.074495;0.111269;0.031358
294;0.012633;0.052576;0.053897
295;0.048177;0.067443;0.162802
